record_id,y_true,score,source_variant
208,0,0.2484111428579928,detector_only
209,0,0.13208022036185,detector_only
210,0,0.2420256472441612,detector_only
211,0,0.2036675150374831,detector_only
212,0,0.2018985125544211,detector_only
213,0,0.2613105932399684,detector_only
214,0,0.2556056282326083,detector_only
215,0,0.2038811757459008,detector_only
216,0,0.2884113947689908,detector_only
217,0,0.2731333791074677,detector_only
218,0,0.1796100610934397,detector_only
219,0,0.1419133266211158,detector_only
220,0,0.39518935767216,detector_only
221,0,0.1620707655857275,detector_only
222,0,0.1597930110693633,detector_only
223,0,0.215403801159231,detector_only
224,0,0.2439005141650288,detector_only
225,0,0.2519558551476215,detector_only
226,0,0.2863219862239456,detector_only
227,0,0.3574795485554005,detector_only
228,0,0.2707532374523499,detector_only
229,0,0.2617487020111964,detector_only
230,0,0.3301474834574259,detector_only
231,0,0.2829617098760354,detector_only
232,0,0.3077717595175704,detector_only
233,0,0.3836018844951756,detector_only
234,0,0.2974403794861456,detector_only
235,0,0.2665653948393868,detector_only
236,0,0.3292376056601465,detector_only
237,0,0.2770218339993842,detector_only
238,0,0.2694361602087492,detector_only
239,0,0.1411879311295422,detector_only
240,0,0.2277814557727936,detector_only
241,0,0.2542104431249683,detector_only
242,0,0.3253016122265234,detector_only
243,0,0.4011910831079496,detector_only
244,0,0.3064520549813526,detector_only
245,0,0.1464995131588143,detector_only
246,0,0.3883161747299501,detector_only
247,0,0.452755626202252,detector_only
248,0,0.1071655272008434,detector_only
249,0,0.3129844935257907,detector_only
250,0,0.2486663611537477,detector_only
251,0,0.2389287801631062,detector_only
252,0,0.178774690223848,detector_only
253,0,0.3460616748441793,detector_only
254,0,0.1644486354054647,detector_only
255,0,0.420734431059977,detector_only
256,0,0.1617020946129025,detector_only
257,0,0.2381975582637877,detector_only
258,0,0.2859545670787794,detector_only
259,0,0.2101144583892292,detector_only
260,0,0.411233275495547,detector_only
261,0,0.3593681083072018,detector_only
262,0,0.223810534802026,detector_only
263,0,0.2195414470285456,detector_only
264,0,0.9341387814006384,detector_only
265,0,0.1726741940403189,detector_only
266,0,0.232023204248394,detector_only
267,0,0.2026081133809673,detector_only
268,0,0.1963243403554038,detector_only
269,0,0.1780215845224955,detector_only
270,0,0.1454363714739849,detector_only
271,0,0.2713429873715703,detector_only
272,0,0.1874324075848855,detector_only
273,0,0.175791275819863,detector_only
274,0,0.2213376960815128,detector_only
275,0,0.1408484849234165,detector_only
276,0,0.323349502902714,detector_only
277,0,0.2257630768563841,detector_only
278,0,0.3135003392491592,detector_only
279,0,0.2102563785545385,detector_only
280,0,0.2880097590011528,detector_only
281,0,0.251995789995401,detector_only
282,0,0.3789523183867557,detector_only
283,0,0.3351761215265019,detector_only
284,0,0.1731824206150978,detector_only
285,0,0.2239774451565222,detector_only
286,0,0.2581591093818031,detector_only
287,0,0.5243612501075549,detector_only
288,0,0.1623973689673545,detector_only
289,0,0.2992265366445308,detector_only
290,0,0.1165235880456176,detector_only
291,0,0.3783401901163029,detector_only
292,0,0.2257075018902017,detector_only
293,0,0.2164150769968669,detector_only
294,0,0.2585686579368172,detector_only
295,0,0.2807241529367124,detector_only
296,0,0.3279392594674393,detector_only
297,0,0.1617774824563501,detector_only
298,0,0.4364053042410646,detector_only
299,0,0.2910495674684301,detector_only
300,0,0.2826491856919034,detector_only
301,0,0.1691213525982398,detector_only
302,0,0.2654376990294896,detector_only
303,0,0.185396503081254,detector_only
304,0,0.2791797376084227,detector_only
305,0,0.1801442515011403,detector_only
306,0,0.2033572935980567,detector_only
307,0,0.2499858184153662,detector_only
308,0,0.2160895399869492,detector_only
309,0,0.6455317383323191,detector_only
310,0,0.2889442715303829,detector_only
311,0,0.2657220957279565,detector_only
312,0,0.2548863064233788,detector_only
313,0,0.2308336897886833,detector_only
314,0,0.2608080694356347,detector_only
315,0,0.1669209023034672,detector_only
316,0,0.2900377507176083,detector_only
317,0,0.2286815662234025,detector_only
318,0,0.1391777277295705,detector_only
319,0,0.2563243009460147,detector_only
320,0,0.2968049455847131,detector_only
321,0,0.2743030806899131,detector_only
322,0,0.2647103717051094,detector_only
323,0,0.0989652833030879,detector_only
324,0,0.197331257978228,detector_only
325,0,0.2531724770852754,detector_only
326,0,0.2089136465712653,detector_only
327,0,0.2804290925211526,detector_only
328,0,0.2192387211004091,detector_only
329,0,0.2962815888953923,detector_only
330,0,0.1054471541919786,detector_only
331,0,0.4803462787123963,detector_only
332,0,0.176952508247284,detector_only
333,0,0.2596813009054848,detector_only
334,0,0.1644517263379555,detector_only
335,0,0.5978963886201603,detector_only
336,0,0.1821108882076559,detector_only
337,0,0.1200914514196015,detector_only
338,0,0.1367785304756477,detector_only
339,0,0.1739439645621498,detector_only
340,0,0.2259840476201423,detector_only
341,0,0.2871711890164332,detector_only
342,0,0.303223112354971,detector_only
343,0,0.256958467565126,detector_only
344,0,0.2017885217217405,detector_only
345,0,0.6826456774835267,detector_only
346,0,0.2359272374400634,detector_only
347,0,0.0983376385515318,detector_only
348,0,0.1527341094484513,detector_only
349,0,0.1543643754266694,detector_only
350,0,0.2026045433539407,detector_only
351,0,0.4368680477442433,detector_only
352,0,0.3170370460236371,detector_only
353,0,0.1676547051314153,detector_only
354,0,0.2907793890594204,detector_only
355,0,0.2336688167064283,detector_only
356,0,0.2611689667132457,detector_only
357,0,0.3724934749449205,detector_only
358,0,0.2825113301028195,detector_only
359,0,0.2978039040563737,detector_only
360,0,0.2912561035774569,detector_only
361,0,0.1965961878679585,detector_only
362,0,0.2981168918803792,detector_only
363,0,0.2123488162134245,detector_only
364,0,0.2476509898305616,detector_only
365,0,0.3214199573860865,detector_only
366,0,0.2805412933705641,detector_only
367,0,0.2601582008794707,detector_only
368,0,0.3692082773472087,detector_only
369,0,0.2815333899720955,detector_only
370,0,0.3827929256437166,detector_only
371,0,0.1532689798612997,detector_only
372,0,0.1571070370989558,detector_only
373,0,0.4171912642365936,detector_only
374,0,0.1405363007418585,detector_only
375,0,0.7004715797064365,detector_only
376,0,0.6238438395996131,detector_only
377,0,0.3165426513717539,detector_only
378,0,0.5594373992863115,detector_only
379,0,0.1822894050136547,detector_only
380,0,0.4471868785897558,detector_only
381,0,0.136306205081748,detector_only
382,0,0.2479568685098386,detector_only
383,0,0.2899871830620608,detector_only
384,0,0.2917334053726666,detector_only
385,0,0.7662552777189321,detector_only
386,0,0.131412115303991,detector_only
387,0,0.1755675232168632,detector_only
388,0,0.250838575780218,detector_only
389,0,0.264394045674014,detector_only
390,0,0.241889862579846,detector_only
391,0,0.2350995475377109,detector_only
392,0,0.5693670817312484,detector_only
393,0,0.1098409610914577,detector_only
394,0,0.1161299423382679,detector_only
395,0,0.7428016528916042,detector_only
396,0,0.0964765262802477,detector_only
397,0,0.1188490665596379,detector_only
398,0,0.3273001473563428,detector_only
399,0,0.7272812153948376,detector_only
400,0,0.230111029772364,detector_only
401,0,0.2147014794787003,detector_only
402,0,0.2138030535862987,detector_only
403,0,0.3210418436145025,detector_only
404,0,0.3406614757803995,detector_only
405,0,0.2199702984569639,detector_only
406,0,0.1999906499292156,detector_only
407,0,0.3030938186488862,detector_only
408,0,0.2257014127531951,detector_only
409,0,0.562257442453502,detector_only
410,0,0.3368410523126028,detector_only
411,0,0.1669222777684255,detector_only
412,0,0.1834380573458386,detector_only
413,0,0.3739288730842642,detector_only
414,0,0.2583428962276985,detector_only
415,0,0.1956217250362865,detector_only
416,0,0.1575541250290692,detector_only
417,0,0.2349838539345851,detector_only
418,0,0.1096568033336633,detector_only
419,0,0.542133679198376,detector_only
420,0,0.2496808051971866,detector_only
421,0,0.4216360251581814,detector_only
422,0,0.2000495167385005,detector_only
423,0,0.1849559988373457,detector_only
424,0,0.296047728943148,detector_only
425,0,0.1756765558604717,detector_only
426,0,0.238153357929171,detector_only
427,0,0.2524353824142246,detector_only
428,0,0.2482336306050535,detector_only
429,0,0.2198265391868228,detector_only
430,0,0.2376935817211834,detector_only
431,0,0.179984604837997,detector_only
432,0,0.1754276430669978,detector_only
433,0,0.2469325334824296,detector_only
434,0,0.8101749556654031,detector_only
435,0,0.1598734371327706,detector_only
436,0,0.89899358079004,detector_only
437,0,0.3391669481025094,detector_only
438,0,0.2888778783004832,detector_only
439,0,0.1181902652085758,detector_only
440,0,0.2626408378559793,detector_only
441,0,0.1571741257886658,detector_only
442,0,0.1900111880165164,detector_only
443,0,0.1289282883184735,detector_only
444,0,0.2511659055309803,detector_only
445,0,0.2160307659056391,detector_only
446,0,0.2460130737944291,detector_only
447,0,0.3268830260167265,detector_only
448,0,0.3227846968086933,detector_only
449,0,0.2383218446592376,detector_only
450,0,0.2585039647197875,detector_only
451,0,0.2912052886473101,detector_only
452,0,0.1977478847686457,detector_only
453,0,0.4809352558984941,detector_only
454,0,0.1992624262344131,detector_only
455,0,0.295787565155408,detector_only
456,0,0.2241338463405504,detector_only
457,0,0.1977337128431761,detector_only
458,0,0.2768161633514548,detector_only
459,0,0.2560328569214691,detector_only
460,0,0.2949897336609155,detector_only
461,0,0.5084174166782158,detector_only
462,0,0.3267444286038447,detector_only
463,0,0.3107927132966546,detector_only
464,0,0.2103904941153088,detector_only
465,0,0.3186200361894103,detector_only
466,0,0.3022891561935892,detector_only
467,0,0.3245998469138411,detector_only
468,0,0.1397086262941685,detector_only
469,0,0.2176363507879192,detector_only
470,0,0.2914437849982905,detector_only
471,0,0.4612304376331539,detector_only
472,0,0.2137123347176976,detector_only
473,0,0.2965713019977431,detector_only
474,0,0.1850847052662573,detector_only
475,0,0.2149604532574313,detector_only
476,0,0.396062917012674,detector_only
477,0,0.1826390512969996,detector_only
478,0,0.261960245430858,detector_only
479,0,0.4510251676473488,detector_only
480,0,0.2911885667025357,detector_only
481,0,0.1695843279213552,detector_only
482,0,0.2361205134487052,detector_only
483,0,0.3042608620293895,detector_only
484,0,0.357293814422036,detector_only
485,0,0.1246712242723818,detector_only
486,0,0.2370479477425316,detector_only
487,0,0.2210409047437583,detector_only
488,0,0.1999200375764662,detector_only
489,0,0.2372890095674792,detector_only
490,0,0.4443187096036856,detector_only
491,0,0.3227632148278831,detector_only
492,0,0.396800258958324,detector_only
493,0,0.1697186598473999,detector_only
494,0,0.1792275736523814,detector_only
495,0,0.2648502673096373,detector_only
496,0,0.2225477034236365,detector_only
497,0,0.1641226038463486,detector_only
498,0,0.1541981296226585,detector_only
499,0,0.2826005653238252,detector_only
500,0,0.3387098610057886,detector_only
501,0,0.407755945534215,detector_only
502,0,0.2561967999807744,detector_only
503,0,0.2632884500314251,detector_only
504,0,0.2266332979898082,detector_only
505,0,0.1043736887926304,detector_only
506,0,0.2151777612661881,detector_only
507,0,0.1954741330098569,detector_only
508,0,0.2792980585041656,detector_only
509,0,0.0388981799314485,detector_only
510,0,0.2911959849405132,detector_only
511,0,0.2232451105215071,detector_only
512,0,0.1842081477212274,detector_only
513,0,0.286478974685147,detector_only
514,0,0.2776590297323364,detector_only
515,0,0.3147259248910359,detector_only
516,0,0.4044042928879536,detector_only
517,0,0.186149593327944,detector_only
518,0,0.2773166780496695,detector_only
519,0,0.0738718956074642,detector_only
520,0,0.3408149096692366,detector_only
521,0,0.3146350205664853,detector_only
522,0,0.2917315817224971,detector_only
523,0,0.2887895085405748,detector_only
524,0,0.2189864700998452,detector_only
525,0,0.2496117228560201,detector_only
526,0,0.159326496628546,detector_only
527,0,0.2488761118325647,detector_only
528,0,0.2734129539512491,detector_only
529,0,0.318564801225802,detector_only
530,0,0.188908636942431,detector_only
531,0,0.5132833480609827,detector_only
532,0,0.3673572415158443,detector_only
533,0,0.2584130913045617,detector_only
534,0,0.9754194830052224,detector_only
535,0,0.1751921603751958,detector_only
536,0,0.2474332336365937,detector_only
537,0,0.2513607579151923,detector_only
538,0,0.2224506481434294,detector_only
539,0,0.132605632521277,detector_only
540,0,0.263804481210743,detector_only
541,0,0.1986925664657702,detector_only
542,0,0.1875391529384509,detector_only
543,0,0.2657158829536503,detector_only
544,0,0.4793879041843382,detector_only
545,0,0.2225630808127777,detector_only
546,0,0.2569388710531352,detector_only
547,0,0.3498144687090802,detector_only
548,0,0.3318049960055493,detector_only
549,0,0.1524904203308866,detector_only
550,0,0.2671522083727411,detector_only
551,0,0.1951247494557737,detector_only
552,0,0.322506420156558,detector_only
553,0,0.1381773937929516,detector_only
554,0,0.2869702784045394,detector_only
555,0,0.1449373558780282,detector_only
556,0,0.204273337805655,detector_only
557,0,0.1177313853710106,detector_only
558,0,0.1978157771008034,detector_only
559,0,0.3841257975523446,detector_only
560,0,0.1699380078716005,detector_only
561,0,0.2783569004700806,detector_only
562,0,0.1101958310507118,detector_only
563,0,0.2177767409416456,detector_only
564,0,0.3363945671143251,detector_only
565,0,0.4540103284281909,detector_only
566,0,0.2661291406276533,detector_only
567,0,0.0880526070528047,detector_only
568,0,0.2205191089753454,detector_only
569,0,0.3309376185300167,detector_only
570,0,0.2898784440570389,detector_only
571,0,0.2095165793175583,detector_only
572,0,0.2313385936110348,detector_only
573,0,0.2002985377146116,detector_only
574,0,0.2137246057196856,detector_only
575,0,0.138756680905691,detector_only
576,0,0.2668682134954981,detector_only
577,0,0.2241729157272324,detector_only
578,0,0.2842154848222272,detector_only
579,0,0.2899820830234513,detector_only
580,0,0.241041463429806,detector_only
581,0,0.2195068749486373,detector_only
582,0,0.2251853197552275,detector_only
583,0,0.0656915573149486,detector_only
584,0,0.1905284864781555,detector_only
585,0,0.2923982649514103,detector_only
586,0,0.2552279471915729,detector_only
587,0,0.1709399181837896,detector_only
588,0,0.3143576093754473,detector_only
589,0,0.9308341418375604,detector_only
590,0,0.4847180008992296,detector_only
591,0,0.3441595458987441,detector_only
592,0,0.1839779196146596,detector_only
593,0,0.289587154579118,detector_only
594,0,0.2932419040654146,detector_only
595,0,0.29306612273467,detector_only
596,0,0.3278388350708173,detector_only
597,0,0.2588968531486769,detector_only
598,0,0.2823141904285643,detector_only
599,0,0.2318791977036535,detector_only
600,0,0.2216548566643807,detector_only
601,0,0.4169392914199539,detector_only
602,0,0.2266410253210349,detector_only
603,0,0.312338179541991,detector_only
604,0,0.2483408550531549,detector_only
605,0,0.1603144822898647,detector_only
606,0,0.1708844050362571,detector_only
607,0,0.1846815394868364,detector_only
608,0,0.2081237742279362,detector_only
609,0,0.2911781193507171,detector_only
610,0,0.2106305513871969,detector_only
611,0,0.2776078438902908,detector_only
612,0,0.3407362763466738,detector_only
613,0,0.252939637140753,detector_only
614,0,0.1572932503268564,detector_only
615,0,0.20352771216093,detector_only
616,0,0.1913260861527113,detector_only
617,0,0.2979251922473077,detector_only
618,0,0.310567507955384,detector_only
619,0,0.2674278577322593,detector_only
620,0,0.1982912861551685,detector_only
621,0,0.1319821914379083,detector_only
622,0,0.2066267738040535,detector_only
623,0,0.1804910077626064,detector_only
624,0,0.2330381119317064,detector_only
625,0,0.0674407623754078,detector_only
626,0,0.1884762927602981,detector_only
627,0,0.2561939872322079,detector_only
628,0,0.2309337123640815,detector_only
629,0,0.2116337753456947,detector_only
630,0,0.2535588745559344,detector_only
631,0,0.3030527401560852,detector_only
632,0,0.3075207757993277,detector_only
633,0,0.223814831198188,detector_only
634,0,0.2682694568308197,detector_only
635,0,0.1909009283886191,detector_only
636,0,0.187658262021979,detector_only
637,0,0.1987167375578473,detector_only
638,0,0.2877415278796121,detector_only
639,0,0.2332549408459272,detector_only
640,0,0.4488647603829928,detector_only
641,0,0.1889142160755766,detector_only
642,0,0.0971101519861733,detector_only
643,0,0.2157996568833115,detector_only
644,0,0.2306297500629487,detector_only
645,0,0.3472502929334676,detector_only
646,0,0.3071619185371605,detector_only
647,0,0.2275619068379811,detector_only
648,0,0.2723380203589678,detector_only
649,0,0.2849785742355245,detector_only
650,0,0.2128435817772065,detector_only
651,0,0.1228816516335944,detector_only
652,0,0.2549037701919512,detector_only
653,0,0.2446613781069329,detector_only
654,0,0.2692503642567349,detector_only
655,0,0.1944872291749099,detector_only
656,0,0.2770586470053481,detector_only
657,0,0.2151761539812929,detector_only
658,0,0.1548849811860734,detector_only
659,0,0.1821609613140048,detector_only
660,0,0.2313836903160737,detector_only
661,0,0.3007100296934293,detector_only
662,0,0.5753631198512551,detector_only
663,0,0.3131694549260326,detector_only
664,0,0.2691732454910926,detector_only
665,0,0.3852321041094064,detector_only
666,0,0.2547428871558116,detector_only
667,0,0.1838037610234726,detector_only
668,0,0.4397776661350134,detector_only
669,0,0.0893815534771696,detector_only
670,0,0.1752115868858997,detector_only
671,0,0.176896979645089,detector_only
672,0,0.2387365859808361,detector_only
673,0,0.1957117175357525,detector_only
674,0,0.2137850179952157,detector_only
675,0,0.2099156496114292,detector_only
676,0,0.2197110928582961,detector_only
677,0,0.3223058804565632,detector_only
678,0,0.2530158904452979,detector_only
679,0,0.2919112885375048,detector_only
680,0,0.2749962223009466,detector_only
681,0,0.2676181355363851,detector_only
682,0,0.3265130723069178,detector_only
683,0,0.2202963300160801,detector_only
684,0,0.1810616402643721,detector_only
685,0,0.2566125613100948,detector_only
686,0,0.1587510886360824,detector_only
687,0,0.4217270840293566,detector_only
688,0,0.1752115868858997,detector_only
689,0,0.2191331503011901,detector_only
690,0,0.2571131069176344,detector_only
691,0,0.3521658337827098,detector_only
692,0,0.1857017790286953,detector_only
693,0,0.2086163143203249,detector_only
694,0,0.1979919757074343,detector_only
695,0,0.1735644444162825,detector_only
696,0,0.3599958766960575,detector_only
697,0,0.1304072686059357,detector_only
698,0,0.204050296117128,detector_only
699,0,0.3816112003338825,detector_only
700,0,0.2928909286810987,detector_only
701,0,0.1775366017600465,detector_only
702,0,0.2129033295022512,detector_only
703,0,0.1882611947682722,detector_only
704,0,0.242307107556762,detector_only
705,0,0.304212334389286,detector_only
706,0,0.2544514431312661,detector_only
707,0,0.1404267426397266,detector_only
708,0,0.3173644066837242,detector_only
709,0,0.206343922571832,detector_only
710,0,0.3284569288409771,detector_only
711,0,0.2447751244225897,detector_only
712,0,0.1672658194601013,detector_only
713,0,0.1076772465293367,detector_only
714,0,0.3618887019346958,detector_only
715,0,0.3238293083532412,detector_only
716,0,0.2034201940742419,detector_only
717,0,0.2254884784139127,detector_only
718,0,0.0988056984585944,detector_only
719,0,0.2166567415536502,detector_only
720,0,0.1727054124584747,detector_only
721,0,0.1960388772852278,detector_only
722,0,0.1985624536625753,detector_only
723,0,0.3241341361154714,detector_only
724,0,0.2049957814567,detector_only
725,0,0.3721408304570597,detector_only
726,0,0.1817657701404098,detector_only
727,0,0.0988056984585944,detector_only
728,0,0.4726402440105745,detector_only
729,0,0.2364293594231733,detector_only
730,0,0.2883510597667729,detector_only
731,0,0.3306999258214839,detector_only
732,0,0.3672697681263582,detector_only
733,0,0.1877079333071041,detector_only
734,0,0.3360746246922156,detector_only
735,0,0.2779102298158534,detector_only
736,0,0.239667203935128,detector_only
737,0,0.2278816328948162,detector_only
738,0,0.2785753675785214,detector_only
739,0,0.1877042705521027,detector_only
740,0,0.2186635294732196,detector_only
741,0,0.272500325224053,detector_only
742,0,0.348488613217206,detector_only
743,0,0.3091767428812058,detector_only
744,0,0.2288023907744629,detector_only
745,0,0.2250717588955202,detector_only
746,0,0.342875727088743,detector_only
747,0,0.4017972767880204,detector_only
748,0,0.2968313730575083,detector_only
749,0,0.1943905757159266,detector_only
750,0,0.356233686396385,detector_only
751,0,0.5999577314981901,detector_only
752,0,0.2705008937238113,detector_only
753,0,0.1153866967115607,detector_only
754,0,0.1622646752355299,detector_only
755,0,0.3876226931163426,detector_only
756,0,0.2164274098175047,detector_only
757,0,0.2783062091772335,detector_only
758,0,0.3929997101864423,detector_only
759,0,0.2018134346376154,detector_only
760,0,0.7533552709691083,detector_only
761,0,0.0928859677344511,detector_only
762,0,0.3715739843475952,detector_only
763,0,0.265533363390076,detector_only
764,0,0.2589046113892285,detector_only
765,0,0.3071472366078299,detector_only
766,0,0.1854621699420184,detector_only
767,0,0.1989458838380432,detector_only
768,0,0.4316173570850374,detector_only
769,0,0.3642149995458261,detector_only
770,0,0.1983218554775013,detector_only
771,0,0.2321793272484979,detector_only
772,0,0.1814508813929225,detector_only
773,0,0.3978223685143398,detector_only
774,0,0.2480101870953027,detector_only
775,0,0.2409772029433249,detector_only
776,0,0.1779917261146356,detector_only
777,0,0.1320472246575121,detector_only
778,0,0.2506236014254917,detector_only
779,0,0.3464868635175963,detector_only
780,0,0.186931351973485,detector_only
